수집시각,장소명,예측시각,예측혼잡도
2026-05-04 02:21,미아사거리역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,미아사거리역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,미아사거리역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,미아사거리역,2026-05-04 21:00,보통
2026-05-04 02:21,미아사거리역,2026-05-04 22:00,여유
2026-05-04 02:21,미아사거리역,2026-05-04 23:00,여유
2026-05-04 02:21,발산역,2026-05-04 12:00,보통
2026-05-04 02:21,발산역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,발산역,2026-05-04 14:00,보통
2026-05-04 02:21,발산역,2026-05-04 15:00,보통
2026-05-04 02:21,발산역,2026-05-04 16:00,보통
2026-05-04 02:21,발산역,2026-05-04 17:00,보통
2026-05-04 02:21,발산역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,발산역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,발산역,2026-05-04 20:00,보통
2026-05-04 02:21,발산역,2026-05-04 21:00,보통
2026-05-04 02:21,발산역,2026-05-04 22:00,여유
2026-05-04 02:21,발산역,2026-05-04 23:00,여유
2026-05-04 02:21,사당역,2026-05-04 12:00,여유
2026-05-04 02:21,사당역,2026-05-04 13:00,여유
2026-05-04 02:21,사당역,2026-05-04 14:00,여유
2026-05-04 02:21,사당역,2026-05-04 15:00,여유
2026-05-04 02:21,사당역,2026-05-04 16:00,여유
2026-05-04 02:21,사당역,2026-05-04 17:00,여유
2026-05-04 02:21,사당역,2026-05-04 18:00,보통
2026-05-04 02:21,사당역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,사당역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,사당역,2026-05-04 21:00,보통
2026-05-04 02:21,사당역,2026-05-04 22:00,보통
2026-05-04 02:21,사당역,2026-05-04 23:00,여유
2026-05-04 02:21,삼각지역,2026-05-04 12:00,보통
2026-05-04 02:21,삼각지역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,삼각지역,2026-05-04 14:00,보통
2026-05-04 02:21,삼각지역,2026-05-04 15:00,보통
2026-05-04 02:21,삼각지역,2026-05-04 16:00,보통
2026-05-04 02:21,삼각지역,2026-05-04 17:00,보통
2026-05-04 02:21,삼각지역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,삼각지역,2026-05-04 19:00,붐빔
2026-05-04 02:21,삼각지역,2026-05-04 20:00,보통
2026-05-04 02:21,삼각지역,2026-05-04 21:00,보통
2026-05-04 02:21,삼각지역,2026-05-04 22:00,여유
2026-05-04 02:21,삼각지역,2026-05-04 23:00,여유
2026-05-04 02:21,서울대입구역,2026-05-04 12:00,여유
2026-05-04 02:21,서울대입구역,2026-05-04 13:00,보통
2026-05-04 02:21,서울대입구역,2026-05-04 14:00,보통
2026-05-04 02:21,서울대입구역,2026-05-04 15:00,보통
2026-05-04 02:21,서울대입구역,2026-05-04 16:00,보통
2026-05-04 02:21,서울대입구역,2026-05-04 17:00,보통
2026-05-04 02:21,서울대입구역,2026-05-04 18:00,보통
2026-05-04 02:21,서울대입구역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,서울대입구역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,서울대입구역,2026-05-04 21:00,보통
2026-05-04 02:21,서울대입구역,2026-05-04 22:00,보통
2026-05-04 02:21,서울대입구역,2026-05-04 23:00,여유
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 12:00,여유
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 13:00,여유
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 14:00,보통
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 15:00,보통
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 16:00,보통
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 17:00,보통
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 18:00,여유
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 19:00,여유
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 20:00,여유
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 21:00,여유
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 22:00,여유
2026-05-04 02:21,서울식물원·마곡나루역,2026-05-04 23:00,여유
2026-05-04 02:21,서울역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,서울역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,서울역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,서울역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,서울역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,서울역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,서울역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,서울역,2026-05-04 19:00,보통
2026-05-04 02:21,서울역,2026-05-04 20:00,여유
2026-05-04 02:21,서울역,2026-05-04 21:00,여유
2026-05-04 02:21,서울역,2026-05-04 22:00,여유
2026-05-04 02:21,서울역,2026-05-04 23:00,여유
2026-05-04 02:21,선릉역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,선릉역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,선릉역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,선릉역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,선릉역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,선릉역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,선릉역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,선릉역,2026-05-04 19:00,보통
2026-05-04 02:21,선릉역,2026-05-04 20:00,여유
2026-05-04 02:21,선릉역,2026-05-04 21:00,여유
2026-05-04 02:21,선릉역,2026-05-04 22:00,여유
2026-05-04 02:21,선릉역,2026-05-04 23:00,여유
2026-05-04 02:21,성신여대입구역,2026-05-04 12:00,여유
2026-05-04 02:21,성신여대입구역,2026-05-04 13:00,여유
2026-05-04 02:21,성신여대입구역,2026-05-04 14:00,여유
2026-05-04 02:21,성신여대입구역,2026-05-04 15:00,여유
2026-05-04 02:21,성신여대입구역,2026-05-04 16:00,보통
2026-05-04 02:21,성신여대입구역,2026-05-04 17:00,보통
2026-05-04 02:21,성신여대입구역,2026-05-04 18:00,보통
2026-05-04 02:21,성신여대입구역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,성신여대입구역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,성신여대입구역,2026-05-04 21:00,보통
2026-05-04 02:21,성신여대입구역,2026-05-04 22:00,보통
2026-05-04 02:21,성신여대입구역,2026-05-04 23:00,여유
2026-05-04 02:21,수유역,2026-05-04 13:00,여유
2026-05-04 02:21,수유역,2026-05-04 14:00,보통
2026-05-04 02:21,수유역,2026-05-04 15:00,보통
2026-05-04 02:21,수유역,2026-05-04 16:00,보통
2026-05-04 02:21,수유역,2026-05-04 17:00,보통
2026-05-04 02:21,수유역,2026-05-04 18:00,보통
2026-05-04 02:21,수유역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,수유역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,수유역,2026-05-04 21:00,약간 붐빔
2026-05-04 02:21,수유역,2026-05-04 22:00,보통
2026-05-04 02:21,수유역,2026-05-04 23:00,여유
2026-05-04 02:21,신논현역·논현역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,신논현역·논현역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,신논현역·논현역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,신논현역·논현역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,신논현역·논현역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,신논현역·논현역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,신논현역·논현역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,신논현역·논현역,2026-05-04 19:00,붐빔
2026-05-04 02:21,신논현역·논현역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,신논현역·논현역,2026-05-04 21:00,보통
2026-05-04 02:21,신논현역·논현역,2026-05-04 22:00,여유
2026-05-04 02:21,신논현역·논현역,2026-05-04 23:00,여유
2026-05-04 02:21,신도림역,2026-05-04 12:00,보통
2026-05-04 02:21,신도림역,2026-05-04 13:00,보통
2026-05-04 02:21,신도림역,2026-05-04 14:00,보통
2026-05-04 02:21,신도림역,2026-05-04 15:00,보통
2026-05-04 02:21,신도림역,2026-05-04 16:00,보통
2026-05-04 02:21,신도림역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,신도림역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,신도림역,2026-05-04 19:00,붐빔
2026-05-04 02:21,신도림역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,신도림역,2026-05-04 21:00,보통
2026-05-04 02:21,신도림역,2026-05-04 22:00,여유
2026-05-04 02:21,신도림역,2026-05-04 23:00,여유
2026-05-04 02:21,신림역,2026-05-04 12:00,여유
2026-05-04 02:21,신림역,2026-05-04 13:00,여유
2026-05-04 02:21,신림역,2026-05-04 14:00,여유
2026-05-04 02:21,신림역,2026-05-04 15:00,여유
2026-05-04 02:21,신림역,2026-05-04 16:00,여유
2026-05-04 02:21,신림역,2026-05-04 17:00,여유
2026-05-04 02:21,신림역,2026-05-04 18:00,보통
2026-05-04 02:21,신림역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,신림역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,신림역,2026-05-04 21:00,약간 붐빔
2026-05-04 02:21,신림역,2026-05-04 22:00,보통
2026-05-04 02:21,신림역,2026-05-04 23:00,여유
2026-05-04 02:21,신촌·이대역,2026-05-04 12:00,보통
2026-05-04 02:21,신촌·이대역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,신촌·이대역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,신촌·이대역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,신촌·이대역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,신촌·이대역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,신촌·이대역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,신촌·이대역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,신촌·이대역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,신촌·이대역,2026-05-04 21:00,약간 붐빔
2026-05-04 02:21,신촌·이대역,2026-05-04 22:00,보통
2026-05-04 02:21,신촌·이대역,2026-05-04 23:00,보통
2026-05-04 02:21,양재역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,양재역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,양재역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,양재역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,양재역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,양재역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,양재역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,양재역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,양재역,2026-05-04 20:00,보통
2026-05-04 02:21,양재역,2026-05-04 21:00,여유
2026-05-04 02:21,양재역,2026-05-04 22:00,여유
2026-05-04 02:21,양재역,2026-05-04 23:00,여유
2026-05-04 02:21,역삼역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,역삼역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,역삼역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,역삼역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,역삼역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,역삼역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,역삼역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,역삼역,2026-05-04 19:00,보통
2026-05-04 02:21,역삼역,2026-05-04 20:00,여유
2026-05-04 02:21,역삼역,2026-05-04 21:00,여유
2026-05-04 02:21,역삼역,2026-05-04 22:00,여유
2026-05-04 02:21,역삼역,2026-05-04 23:00,여유
2026-05-04 02:21,연신내역,2026-05-04 12:00,보통
2026-05-04 02:21,연신내역,2026-05-04 13:00,보통
2026-05-04 02:21,연신내역,2026-05-04 14:00,보통
2026-05-04 02:21,연신내역,2026-05-04 15:00,보통
2026-05-04 02:21,연신내역,2026-05-04 16:00,보통
2026-05-04 02:21,연신내역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,연신내역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,연신내역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,연신내역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,연신내역,2026-05-04 21:00,보통
2026-05-04 02:21,연신내역,2026-05-04 22:00,보통
2026-05-04 02:21,연신내역,2026-05-04 23:00,여유
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 12:00,여유
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 13:00,여유
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 14:00,여유
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 15:00,여유
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 16:00,여유
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 17:00,보통
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 18:00,보통
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 21:00,보통
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 22:00,보통
2026-05-04 02:21,오목교역·목동운동장,2026-05-04 23:00,여유
2026-05-04 02:21,왕십리역,2026-05-04 12:00,여유
2026-05-04 02:21,왕십리역,2026-05-04 13:00,여유
2026-05-04 02:21,왕십리역,2026-05-04 14:00,여유
2026-05-04 02:21,왕십리역,2026-05-04 15:00,여유
2026-05-04 02:21,왕십리역,2026-05-04 16:00,여유
2026-05-04 02:21,왕십리역,2026-05-04 17:00,여유
2026-05-04 02:21,왕십리역,2026-05-04 18:00,보통
2026-05-04 02:21,왕십리역,2026-05-04 19:00,붐빔
2026-05-04 02:21,왕십리역,2026-05-04 20:00,붐빔
2026-05-04 02:21,왕십리역,2026-05-04 21:00,약간 붐빔
2026-05-04 02:21,왕십리역,2026-05-04 22:00,보통
2026-05-04 02:21,왕십리역,2026-05-04 23:00,여유
2026-05-04 02:21,용산역,2026-05-04 12:00,보통
2026-05-04 02:21,용산역,2026-05-04 13:00,보통
2026-05-04 02:21,용산역,2026-05-04 14:00,보통
2026-05-04 02:21,용산역,2026-05-04 15:00,보통
2026-05-04 02:21,용산역,2026-05-04 16:00,보통
2026-05-04 02:21,용산역,2026-05-04 17:00,보통
2026-05-04 02:21,용산역,2026-05-04 18:00,보통
2026-05-04 02:21,용산역,2026-05-04 19:00,보통
2026-05-04 02:21,용산역,2026-05-04 20:00,보통
2026-05-04 02:21,용산역,2026-05-04 21:00,여유
2026-05-04 02:21,용산역,2026-05-04 22:00,여유
2026-05-04 02:21,용산역,2026-05-04 23:00,여유
2026-05-04 02:21,이태원역,2026-05-04 12:00,여유
2026-05-04 02:21,이태원역,2026-05-04 13:00,여유
2026-05-04 02:21,이태원역,2026-05-04 14:00,여유
2026-05-04 02:21,이태원역,2026-05-04 15:00,여유
2026-05-04 02:21,이태원역,2026-05-04 16:00,여유
2026-05-04 02:21,이태원역,2026-05-04 17:00,보통
2026-05-04 02:21,이태원역,2026-05-04 18:00,보통
2026-05-04 02:21,이태원역,2026-05-04 19:00,보통
2026-05-04 02:21,이태원역,2026-05-04 20:00,보통
2026-05-04 02:21,이태원역,2026-05-04 21:00,여유
2026-05-04 02:21,이태원역,2026-05-04 22:00,여유
2026-05-04 02:21,이태원역,2026-05-04 23:00,여유
2026-05-04 02:21,장지역,2026-05-04 12:00,보통
2026-05-04 02:21,장지역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,장지역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,장지역,2026-05-04 15:00,보통
2026-05-04 02:21,장지역,2026-05-04 16:00,보통
2026-05-04 02:21,장지역,2026-05-04 17:00,보통
2026-05-04 02:21,장지역,2026-05-04 18:00,보통
2026-05-04 02:21,장지역,2026-05-04 19:00,보통
2026-05-04 02:21,장지역,2026-05-04 20:00,보통
2026-05-04 02:21,장지역,2026-05-04 21:00,여유
2026-05-04 02:21,장지역,2026-05-04 22:00,여유
2026-05-04 02:21,장지역,2026-05-04 23:00,여유
2026-05-04 02:21,장한평역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,장한평역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,장한평역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,장한평역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,장한평역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,장한평역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,장한평역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,장한평역,2026-05-04 19:00,보통
2026-05-04 02:21,장한평역,2026-05-04 20:00,보통
2026-05-04 02:21,장한평역,2026-05-04 21:00,여유
2026-05-04 02:21,장한평역,2026-05-04 22:00,여유
2026-05-04 02:21,장한평역,2026-05-04 23:00,여유
2026-05-04 02:21,천호역,2026-05-04 12:00,보통
2026-05-04 02:21,천호역,2026-05-04 13:00,보통
2026-05-04 02:21,천호역,2026-05-04 14:00,보통
2026-05-04 02:21,천호역,2026-05-04 15:00,보통
2026-05-04 02:21,천호역,2026-05-04 16:00,보통
2026-05-04 02:21,천호역,2026-05-04 17:00,보통
2026-05-04 02:21,천호역,2026-05-04 18:00,보통
2026-05-04 02:21,천호역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,천호역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,천호역,2026-05-04 21:00,보통
2026-05-04 02:21,천호역,2026-05-04 22:00,여유
2026-05-04 02:21,천호역,2026-05-04 23:00,여유
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 12:00,보통
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 13:00,보통
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 14:00,보통
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 15:00,보통
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 16:00,보통
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 17:00,보통
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 19:00,붐빔
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 21:00,보통
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 22:00,보통
2026-05-04 02:21,총신대입구(이수)역,2026-05-04 23:00,여유
2026-05-04 02:21,충정로역,2026-05-04 12:00,보통
2026-05-04 02:21,충정로역,2026-05-04 13:00,보통
2026-05-04 02:21,충정로역,2026-05-04 14:00,보통
2026-05-04 02:21,충정로역,2026-05-04 15:00,보통
2026-05-04 02:21,충정로역,2026-05-04 16:00,보통
2026-05-04 02:21,충정로역,2026-05-04 17:00,보통
2026-05-04 02:21,충정로역,2026-05-04 18:00,보통
2026-05-04 02:21,충정로역,2026-05-04 19:00,보통
2026-05-04 02:21,충정로역,2026-05-04 20:00,여유
2026-05-04 02:21,충정로역,2026-05-04 21:00,여유
2026-05-04 02:21,충정로역,2026-05-04 22:00,여유
2026-05-04 02:21,충정로역,2026-05-04 23:00,여유
2026-05-04 02:21,합정역,2026-05-04 12:00,보통
2026-05-04 02:21,합정역,2026-05-04 13:00,보통
2026-05-04 02:21,합정역,2026-05-04 14:00,보통
2026-05-04 02:21,합정역,2026-05-04 15:00,보통
2026-05-04 02:21,합정역,2026-05-04 16:00,보통
2026-05-04 02:21,합정역,2026-05-04 17:00,보통
2026-05-04 02:21,합정역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,합정역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,합정역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,합정역,2026-05-04 21:00,보통
2026-05-04 02:21,합정역,2026-05-04 22:00,보통
2026-05-04 02:21,합정역,2026-05-04 23:00,여유
2026-05-04 02:21,혜화역,2026-05-04 12:00,보통
2026-05-04 02:21,혜화역,2026-05-04 13:00,보통
2026-05-04 02:21,혜화역,2026-05-04 14:00,보통
2026-05-04 02:21,혜화역,2026-05-04 15:00,보통
2026-05-04 02:21,혜화역,2026-05-04 16:00,보통
2026-05-04 02:21,혜화역,2026-05-04 17:00,보통
2026-05-04 02:21,혜화역,2026-05-04 18:00,보통
2026-05-04 02:21,혜화역,2026-05-04 19:00,보통
2026-05-04 02:21,혜화역,2026-05-04 20:00,보통
2026-05-04 02:21,혜화역,2026-05-04 21:00,보통
2026-05-04 02:21,혜화역,2026-05-04 22:00,여유
2026-05-04 02:21,혜화역,2026-05-04 23:00,여유
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 12:00,여유
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 13:00,보통
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 14:00,보통
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 15:00,보통
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 16:00,보통
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 20:00,보통
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 21:00,보통
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 22:00,여유
2026-05-04 02:21,홍대입구역(2호선),2026-05-04 23:00,여유
2026-05-04 02:21,회기역,2026-05-04 12:00,여유
2026-05-04 02:21,회기역,2026-05-04 13:00,여유
2026-05-04 02:21,회기역,2026-05-04 14:00,여유
2026-05-04 02:21,회기역,2026-05-04 15:00,여유
2026-05-04 02:21,회기역,2026-05-04 16:00,여유
2026-05-04 02:21,회기역,2026-05-04 17:00,여유
2026-05-04 02:21,회기역,2026-05-04 18:00,보통
2026-05-04 02:21,회기역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,회기역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,회기역,2026-05-04 21:00,보통
2026-05-04 02:21,회기역,2026-05-04 22:00,보통
2026-05-04 02:21,회기역,2026-05-04 23:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 13:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 14:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 15:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 16:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 17:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 18:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 19:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 20:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 21:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 22:00,여유
2026-05-04 02:21,쌍문역,2026-05-04 23:00,여유
2026-05-04 02:21,신정네거리역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 21:00,약간 붐빔
2026-05-04 02:21,신정네거리역,2026-05-04 22:00,보통
2026-05-04 02:21,신정네거리역,2026-05-04 23:00,여유
2026-05-04 02:21,잠실새내역,2026-05-04 12:00,여유
2026-05-04 02:21,잠실새내역,2026-05-04 13:00,보통
2026-05-04 02:21,잠실새내역,2026-05-04 14:00,보통
2026-05-04 02:21,잠실새내역,2026-05-04 15:00,보통
2026-05-04 02:21,잠실새내역,2026-05-04 16:00,보통
2026-05-04 02:21,잠실새내역,2026-05-04 17:00,보통
2026-05-04 02:21,잠실새내역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,잠실새내역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,잠실새내역,2026-05-04 20:00,약간 붐빔
2026-05-04 02:21,잠실새내역,2026-05-04 21:00,보통
2026-05-04 02:21,잠실새내역,2026-05-04 22:00,보통
2026-05-04 02:21,잠실새내역,2026-05-04 23:00,여유
2026-05-04 02:21,잠실역,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,잠실역,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,잠실역,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,잠실역,2026-05-04 15:00,붐빔
2026-05-04 02:21,잠실역,2026-05-04 16:00,붐빔
2026-05-04 02:21,잠실역,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,잠실역,2026-05-04 18:00,약간 붐빔
2026-05-04 02:21,잠실역,2026-05-04 19:00,약간 붐빔
2026-05-04 02:21,잠실역,2026-05-04 20:00,보통
2026-05-04 02:21,잠실역,2026-05-04 21:00,여유
2026-05-04 02:21,잠실역,2026-05-04 22:00,여유
2026-05-04 02:21,잠실역,2026-05-04 23:00,여유
2026-05-04 02:21,시의회 앞,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,시의회 앞,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,시의회 앞,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,시의회 앞,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,시의회 앞,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,시의회 앞,2026-05-04 17:00,보통
2026-05-04 02:21,시의회 앞,2026-05-04 18:00,보통
2026-05-04 02:21,시의회 앞,2026-05-04 19:00,보통
2026-05-04 02:21,시의회 앞,2026-05-04 20:00,여유
2026-05-04 02:21,시의회 앞,2026-05-04 21:00,여유
2026-05-04 02:21,시의회 앞,2026-05-04 22:00,여유
2026-05-04 02:21,시의회 앞,2026-05-04 23:00,여유
2026-05-04 02:21,숭례문,2026-05-04 12:00,약간 붐빔
2026-05-04 02:21,숭례문,2026-05-04 13:00,약간 붐빔
2026-05-04 02:21,숭례문,2026-05-04 14:00,약간 붐빔
2026-05-04 02:21,숭례문,2026-05-04 15:00,약간 붐빔
2026-05-04 02:21,숭례문,2026-05-04 16:00,약간 붐빔
2026-05-04 02:21,숭례문,2026-05-04 17:00,약간 붐빔
2026-05-04 02:21,숭례문,2026-05-04 18:00,보통
2026-05-04 02:21,숭례문,2026-05-04 19:00,보통
2026-05-04 02:21,숭례문,2026-05-04 20:00,여유
2026-05-04 02:21,숭례문,2026-05-04 21:00,여유
2026-05-04 02:21,숭례문,2026-05-04 22:00,여유
2026-05-04 02:21,숭례문,2026-05-04 23:00,여유
2026-05-04 02:21,가락시장,2026-05-04 12:00,보통
2026-05-04 02:21,가락시장,2026-05-04 13:00,여유
2026-05-04 02:21,가락시장,2026-05-04 14:00,여유
2026-05-04 02:21,가락시장,2026-05-04 15:00,여유
2026-05-04 02:21,가락시장,2026-05-04 16:00,여유
